user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,status,raw_timestamp,email,username,price,store_id
U1552,2024-01-01,West,Toys,1808.38,Pune,28,Basic,Pending,2024-01-01,u1552@mail.com,user_552,2174.1,ST10
U1449,2024-06-20,North,Clothing,3546.19,Pune,38,Premium,,2024-06-20,u1449@mail.com,user_449,2380.08,ST6
U1200,2024-06-16,North,Grocery,503.86,Chennai,35,Premium,Active,2024-06-16,u1200@mail.com,user_200,1316.23,ST2
U1042,2024-02-27,West,Electronics,3795.74,Hyderabad,21,Premium,Inactive,27/02/2024,u1042@mail.com,user_42,693.0,ST5
U1437,2024-04-16,East,Grocery,2811.7,Delhi,44,Premium,Inactive,2024-04-16 00:00:00,u1437@mail.com,user_437,515.37,ST8
U1560,2024-04-14,East,Electronics,1418.88,Hyderabad,36,Premium,Inactive,14/04/2024,u1560@mail.com,user_560,1925.61,ST4
U1502,2024-01-09,West,Clothing,1339.62,Delhi,35,Basic,Active,09/01/2024,u1502@mail.com,user_502,1209.28,ST5
U1365,2024-05-08,South,Clothing,3833.96,Bangalore,21,Basic,,08/05/2024,u1365@mail.com,user_365,764.83,ST5
U1232,2024-06-28,South,Toys,258.68,Bangalore,44,Premium,Active,2024-06-28,u1232@mail.com,user_232,2948.02,ST3
U1246,2024-03-20,North,Furniture,4305.35,Chennai,42,Premium,Inactive,2024-03-20T00:00:00,u1246@mail.com,user_246,844.79,ST7
U1314,2024-05-19,South,Grocery,1026.2,Chennai,40,Premium,Active,2024-05-19 00:00:00,u1314@mail.com,user_314,1256.09,ST2
U1168,2024-03-09,South,Electronics,1927.95,Delhi,33,Premium,Inactive,2024-03-09T00:00:00,u1168@mail.com,user_168,2581.75,ST1
U1333,2024-01-06,South,Electronics,1820.34,Chennai,34,Premium,Inactive,2024-01-06T00:00:00,u1333@mail.com,user_333,2222.75,ST2
U1592,2024-03-05,North,Grocery,1034.15,Bangalore,19,Basic,Active,2024-03-05T00:00:00,u1592@mail.com,user_592,2840.15,ST10
U1473,2024-06-06,West,Furniture,2356.41,Mumbai,41,Premium,Active,2024-06-06,u1473@mail.com,user_473,1353.72,ST10
U1264,2024-04-16,South,Furniture,705.62,Mumbai,37,Premium,Inactive,2024-04-16 00:00:00,u1264@mail.com,user_264,846.43,ST10
U1510,2024-06-22,East,Furniture,983.81,Kolkata,15,Basic,Pending,22/06/2024,u1510@mail.com,user_510,2068.59,ST8
U1030,2024-06-04,West,Furniture,4507.57,Mumbai,16,Basic,Active,04/06/2024,u1030@mail.com,,1024.09,ST6
U1239,2024-06-13,South,Clothing,1918.0,Delhi,20,Basic,Active,2024-06-13T00:00:00,u1239@mail.com,user_239,1714.53,ST3
U1251,2024-05-01,East,Clothing,3045.6,Mumbai,23,Basic,Pending,2024-05-01,u1251@mail.com,user_251,693.72,ST5
U1163,2024-03-22,East,Grocery,1633.32,Mumbai,42,Premium,Inactive,2024-03-22 00:00:00,u1163@mail.com,user_163,1281.86,ST3
U1150,2024-01-16,East,Toys,2729.63,Mumbai,42,Basic,Active,16/01/2024,u1150@mail.com,user_150,1364.17,ST1
U1227,2024-02-26,South,Grocery,4682.51,Ahmedabad,20,Premium,Inactive,2024-02-26T00:00:00,u1227@mail.com,user_227,133.21,ST6
U1354,2024-05-04,East,Electronics,255.9,Chennai,27,Basic,Pending,2024-05-04 00:00:00,u1354@mail.com,user_354,,ST4
U1540,2024-03-09,North,Furniture,1867.15,Chennai,19,Basic,Inactive,09/03/2024,u1540@mail.com,user_540,1403.32,ST9
U1095,2024-01-19,South,Electronics,2237.48,Delhi,17,Basic,,2024-01-19,u1095@mail.com,user_95,111.53,ST6
U1085,2024-01-12,North,Furniture,3252.37,Mumbai,30,Basic,,2024-01-12 00:00:00,u1085@mail.com,user_85,,ST2
U1222,2024-04-05,West,Toys,2971.98,Hyderabad,17,Premium,Active,05/04/2024,u1222@mail.com,user_222,2719.98,ST6
U1086,2024-03-23,East,Electronics,718.34,Bangalore,33,Basic,,2024-03-23T00:00:00,u1086@mail.com,user_86,2120.25,ST9
U1389,2024-05-20,West,Grocery,2407.0,Mumbai,42,Basic,Pending,2024-05-20,u1389@mail.com,user_389,372.44,ST9
U1188,2024-01-30,North,Grocery,4243.04,Bangalore,41,Basic,Active,30/01/2024,u1188@mail.com,user_188,1151.25,ST3
U1090,2024-03-30,North,Electronics,3836.77,Bangalore,40,Basic,Active,2024-03-30T00:00:00,,user_90,2768.54,ST6
U1529,2024-01-07,East,Furniture,3278.25,Chennai,28,Premium,Active,2024-01-07T00:00:00,u1529@mail.com,user_529,393.55,ST3
U1035,2024-04-18,East,Clothing,4040.14,Chennai,29,Premium,Inactive,2024-04-18 00:00:00,u1035@mail.com,user_35,2964.28,ST10
U1218,2024-03-01,North,Grocery,4269.48,Hyderabad,27,Basic,Pending,2024-03-01,u1218@mail.com,,2350.81,ST10
U1073,2024-03-01,South,Toys,1858.9,Delhi,37,Basic,Active,2024-03-01,u1073@mail.com,user_73,2246.77,ST1
U1306,2024-05-12,North,Furniture,4866.1,Mumbai,27,Basic,Pending,2024-05-12,u1306@mail.com,user_306,,ST3
U1221,2024-04-13,South,Toys,3765.58,Mumbai,29,Premium,Inactive,2024-04-13 00:00:00,,user_221,435.61,ST7
U1460,2024-05-16,North,Electronics,4610.13,Delhi,30,Premium,,2024-05-16T00:00:00,u1460@mail.com,user_460,1546.86,ST5
U1591,2024-01-22,North,Toys,2612.68,Chennai,40,Basic,Inactive,2024-01-22 00:00:00,u1591@mail.com,user_591,1034.59,ST6
U1396,2024-05-26,South,Clothing,3016.44,Pune,39,Basic,Pending,2024-05-26 00:00:00,u1396@mail.com,user_396,1146.17,ST5
U1395,2024-05-22,West,Clothing,2929.25,Delhi,44,Basic,Active,22/05/2024,u1395@mail.com,,1898.21,ST3
U1111,2024-06-01,West,Toys,2917.73,Chennai,24,Basic,Active,2024-06-01T00:00:00,u1111@mail.com,user_111,302.56,ST6
U1368,2024-01-29,West,Clothing,4749.81,Hyderabad,42,Basic,Active,2024-01-29T00:00:00,u1368@mail.com,user_368,117.11,ST4
U1413,2024-04-18,East,Furniture,2596.13,Bangalore,29,Basic,Pending,18/04/2024,u1413@mail.com,user_413,2548.07,ST4
U1013,2024-01-06,East,Toys,1179.07,Mumbai,35,Premium,Inactive,2024-01-06 00:00:00,u1013@mail.com,user_13,,ST4
U1344,2024-02-08,West,Furniture,1164.22,Delhi,40,Basic,Pending,2024-02-08,u1344@mail.com,,2264.18,ST3
U1199,2024-01-05,West,Clothing,2262.3,Mumbai,45,Basic,Inactive,05/01/2024,u1199@mail.com,user_199,2635.96,ST2
U1214,2024-05-12,West,Furniture,437.74,Delhi,24,Basic,Pending,2024-05-12 00:00:00,u1214@mail.com,,1713.23,ST5
U1586,2024-06-06,East,Toys,1541.5,Mumbai,22,Premium,Pending,06/06/2024,u1586@mail.com,user_586,667.25,ST2
U1235,2024-01-19,West,Grocery,198.38,Delhi,18,Premium,Pending,19/01/2024,u1235@mail.com,user_235,,ST2
U1578,2024-02-17,East,Clothing,4005.43,Mumbai,24,Basic,Pending,2024-02-17T00:00:00,u1578@mail.com,user_578,1435.1,ST10
U1421,2024-02-29,South,Furniture,2425.49,Mumbai,42,Basic,Active,2024-02-29T00:00:00,u1421@mail.com,user_421,2887.2,ST1
U1432,2024-06-10,South,Clothing,785.72,Mumbai,38,Premium,,2024-06-10,,user_432,1625.12,ST8
U1522,2024-02-03,North,Electronics,4177.06,Bangalore,30,Basic,,2024-02-03,u1522@mail.com,user_522,1296.48,ST6
U1217,2024-01-12,East,Toys,2123.98,Pune,29,Premium,Active,12/01/2024,u1217@mail.com,user_217,233.73,ST3
U1097,2024-01-20,West,Toys,2598.77,Pune,26,Basic,Inactive,20/01/2024,u1097@mail.com,user_97,500.97,ST2
U1462,2024-01-07,South,Toys,4220.3,Delhi,17,Basic,Active,07/01/2024,u1462@mail.com,user_462,869.89,ST1
U1476,2024-03-05,West,Electronics,1578.06,Mumbai,18,Premium,Inactive,05/03/2024,u1476@mail.com,user_476,2545.29,ST5
U1298,2024-01-19,North,Electronics,1328.37,Mumbai,33,Basic,Pending,2024-01-19T00:00:00,u1298@mail.com,user_298,1877.57,ST4
U1064,2024-04-30,East,Furniture,2801.2,Delhi,44,Premium,Active,2024-04-30T00:00:00,u1064@mail.com,user_64,2373.77,ST5
U1223,2024-02-01,West,Furniture,348.12,Hyderabad,28,Basic,,2024-02-01 00:00:00,u1223@mail.com,user_223,2729.5,ST5
U1453,2024-03-23,North,Grocery,2567.47,Delhi,16,Premium,Pending,2024-03-23T00:00:00,u1453@mail.com,user_453,1436.98,ST9
U1096,2024-02-13,South,Grocery,531.84,Kolkata,22,Basic,,2024-02-13 00:00:00,u1096@mail.com,user_96,1032.55,ST3
U1014,2024-03-12,South,Clothing,2742.25,Chennai,43,Basic,Inactive,2024-03-12,u1014@mail.com,user_14,1321.6,ST7
U1328,2024-04-27,West,Toys,2354.35,Chennai,15,Premium,,2024-04-27 00:00:00,u1328@mail.com,user_328,1668.26,ST4
U1436,2024-04-19,North,Furniture,1688.75,Ahmedabad,33,Premium,Pending,19/04/2024,u1436@mail.com,user_436,406.2,ST3
U1018,2024-04-18,South,Clothing,1030.5,Mumbai,16,Premium,Pending,2024-04-18 00:00:00,,user_18,1616.82,ST1
U1528,2024-06-17,South,Grocery,3130.65,Ahmedabad,26,Basic,Pending,2024-06-17 00:00:00,u1528@mail.com,,96.86,ST4
U1247,2024-06-03,West,Clothing,2264.41,Pune,28,Basic,Pending,2024-06-03 00:00:00,u1247@mail.com,user_247,1545.05,ST3
U1550,2024-05-15,West,Clothing,2331.62,Mumbai,20,Basic,Active,2024-05-15,u1550@mail.com,user_550,1592.19,ST2
U1514,2024-01-12,East,Furniture,4371.23,Kolkata,38,Basic,,2024-01-12T00:00:00,u1514@mail.com,user_514,2783.81,ST9
U1208,2024-01-22,East,Grocery,509.63,Mumbai,44,Premium,Inactive,2024-01-22T00:00:00,u1208@mail.com,user_208,2059.11,ST2
U1091,2024-01-02,East,Clothing,2874.97,Delhi,19,Premium,Active,02/01/2024,u1091@mail.com,user_91,969.33,ST6
U1308,2024-01-30,South,Furniture,2447.2,Bangalore,35,Basic,Active,30/01/2024,,user_308,1907.14,ST1
U1342,2024-05-12,North,Grocery,3277.44,Bangalore,23,Basic,Inactive,2024-05-12 00:00:00,u1342@mail.com,user_342,1872.3,ST5
U1381,2024-02-18,North,Furniture,2050.4,Delhi,41,Basic,,18/02/2024,u1381@mail.com,user_381,,ST9
U1418,2024-03-05,East,Toys,1476.76,Pune,15,Premium,Inactive,05/03/2024,u1418@mail.com,user_418,2358.46,ST4
U1345,2024-01-15,North,Furniture,449.79,Bangalore,21,Basic,,2024-01-15 00:00:00,u1345@mail.com,user_345,2325.11,ST8
U1472,2024-01-04,East,Toys,1478.95,Kolkata,28,Basic,Inactive,2024-01-04 00:00:00,u1472@mail.com,user_472,2395.56,ST9
U1573,2024-01-08,South,Furniture,4059.49,Bangalore,35,Basic,Pending,08/01/2024,u1573@mail.com,user_573,210.58,ST6
U1352,2024-04-07,East,Electronics,3136.7,Delhi,34,Premium,Pending,2024-04-07 00:00:00,u1352@mail.com,user_352,1596.01,ST8
U1416,2024-05-16,West,Furniture,2324.77,Pune,33,Basic,,2024-05-16T00:00:00,u1416@mail.com,user_416,154.21,ST10
U1040,2024-02-12,South,Clothing,4905.54,Bangalore,44,Basic,Active,2024-02-12 00:00:00,u1040@mail.com,user_40,198.34,ST7
U1087,2024-02-25,South,Furniture,4451.65,Delhi,41,Basic,,2024-02-25,u1087@mail.com,user_87,801.92,ST3
U1182,2024-01-28,East,Grocery,915.06,Bangalore,33,Basic,Pending,2024-01-28,u1182@mail.com,user_182,2253.22,ST9
U1033,2024-06-17,West,Grocery,2625.71,Bangalore,25,Premium,Inactive,2024-06-17T00:00:00,u1033@mail.com,user_33,,ST4
U1587,2024-04-30,West,Clothing,2592.21,Chennai,35,Basic,,2024-04-30,u1587@mail.com,user_587,1475.73,ST8
U1146,2024-03-16,East,Clothing,3093.68,Chennai,27,Basic,Pending,2024-03-16 00:00:00,u1146@mail.com,user_146,1458.49,ST4
U1159,2024-02-27,North,Clothing,4048.3,Pune,32,Basic,,27/02/2024,u1159@mail.com,user_159,283.26,ST8
U1173,2024-04-11,North,Electronics,3207.2,Kolkata,29,Basic,Inactive,2024-04-11T00:00:00,u1173@mail.com,user_173,1778.33,ST7
U1533,2024-06-27,South,Electronics,890.53,Chennai,30,Basic,,27/06/2024,u1533@mail.com,user_533,2769.12,ST8
U1534,2024-02-03,North,Furniture,4803.04,Kolkata,36,Basic,,03/02/2024,u1534@mail.com,user_534,2017.82,ST3
U1409,2024-06-23,North,Grocery,2894.35,Pune,24,Basic,Pending,2024-06-23 00:00:00,u1409@mail.com,user_409,2550.53,ST5
U1523,2024-06-06,East,Furniture,3190.36,Mumbai,31,Basic,,06/06/2024,u1523@mail.com,user_523,1605.47,ST9
U1201,2024-06-29,West,Electronics,1145.76,Mumbai,33,Premium,,2024-06-29 00:00:00,,user_201,2588.0,ST3
U1427,2024-01-18,South,Clothing,3090.48,Mumbai,30,Premium,Inactive,2024-01-18,u1427@mail.com,user_427,2160.43,ST2
U1382,2024-02-06,South,Furniture,543.16,Bangalore,20,Premium,,2024-02-06,u1382@mail.com,,2695.02,ST4
U1293,2024-01-14,East,Grocery,2834.61,Bangalore,22,Basic,,2024-01-14,u1293@mail.com,user_293,1199.03,ST2
U1349,2024-06-09,West,Electronics,1842.04,Mumbai,32,Premium,Inactive,2024-06-09,u1349@mail.com,user_349,2282.26,ST8
U1072,2024-03-14,East,Electronics,2264.48,Delhi,33,Basic,,2024-03-14T00:00:00,u1072@mail.com,user_72,2567.34,ST2
U1545,2024-05-13,North,Clothing,214.77,Pune,32,Basic,Inactive,2024-05-13T00:00:00,u1545@mail.com,user_545,226.84,ST6
U1511,2024-01-22,West,Furniture,752.7,Delhi,37,Basic,Inactive,2024-01-22,u1511@mail.com,user_511,331.07,ST1
U1576,2024-04-12,West,Toys,3784.62,Mumbai,34,Premium,,2024-04-12,u1576@mail.com,user_576,348.77,ST1
U1556,2024-04-23,West,Toys,3073.59,Delhi,16,Basic,Active,2024-04-23T00:00:00,u1556@mail.com,user_556,986.28,ST5
U1166,2024-01-18,East,Electronics,1171.73,Delhi,16,Basic,,2024-01-18 00:00:00,,user_166,,ST9
U1490,2024-05-25,South,Grocery,199.97,Bangalore,15,Basic,,2024-05-25,u1490@mail.com,user_490,2088.05,ST4
U1553,2024-02-03,East,Toys,3218.66,Chennai,36,Basic,Inactive,2024-02-03T00:00:00,,user_553,1192.34,ST7
U1549,2024-05-12,South,Grocery,2963.09,Chennai,29,Basic,,12/05/2024,u1549@mail.com,user_549,431.69,ST9
U1134,2024-02-20,South,Toys,297.25,Mumbai,37,Basic,,2024-02-20,u1134@mail.com,user_134,2797.54,ST6
U1061,2024-01-23,North,Grocery,1684.04,Ahmedabad,27,Premium,,2024-01-23,,user_61,1520.55,ST8
U1027,2024-02-15,North,Furniture,4030.95,Pune,40,Premium,Pending,15/02/2024,u1027@mail.com,user_27,2582.85,ST4
U1101,2024-03-28,West,Toys,3266.02,Mumbai,37,Basic,,28/03/2024,u1101@mail.com,user_101,2334.67,ST10
U1521,2024-01-23,West,Clothing,898.41,Kolkata,24,Premium,Active,2024-01-23T00:00:00,u1521@mail.com,user_521,964.8,ST10
U1364,2024-05-27,West,Clothing,2216.48,Kolkata,19,Premium,Pending,2024-05-27 00:00:00,u1364@mail.com,user_364,824.55,ST7
U1310,2024-02-13,East,Furniture,3044.11,Kolkata,41,Premium,Pending,13/02/2024,u1310@mail.com,user_310,1792.26,ST4
U1253,2024-03-11,North,Grocery,1022.96,Bangalore,22,Premium,,2024-03-11T00:00:00,u1253@mail.com,user_253,2992.53,ST5
U1482,2024-01-27,East,Electronics,1882.18,Mumbai,21,Basic,Active,27/01/2024,u1482@mail.com,user_482,2154.81,ST10
U1442,2024-01-27,West,Toys,961.85,Kolkata,30,Premium,Active,27/01/2024,u1442@mail.com,user_442,636.32,ST6
U1477,2024-05-28,North,Grocery,886.73,Bangalore,38,Premium,Active,2024-05-28 00:00:00,u1477@mail.com,user_477,2161.64,ST5
U1023,2024-02-09,North,Grocery,3063.67,Chennai,21,Basic,,2024-02-09T00:00:00,u1023@mail.com,user_23,1299.55,ST5
U1063,2024-01-04,South,Electronics,1201.03,Kolkata,18,Basic,Active,04/01/2024,u1063@mail.com,user_63,856.6,ST8
U1149,2024-06-04,North,Furniture,3539.51,Pune,39,Premium,Inactive,2024-06-04 00:00:00,u1149@mail.com,user_149,2755.87,ST2
U1484,2024-06-09,East,Electronics,588.06,Mumbai,17,Basic,Active,09/06/2024,u1484@mail.com,user_484,1884.8,ST2
U1568,2024-04-02,West,Grocery,2514.91,Chennai,34,Premium,Active,02/04/2024,u1568@mail.com,user_568,868.18,ST9
U1258,2024-05-25,South,Clothing,1650.28,Chennai,39,Premium,,2024-05-25T00:00:00,u1258@mail.com,user_258,63.9,ST5
U1053,2024-01-30,West,Furniture,2509.56,Bangalore,36,Premium,Inactive,30/01/2024,u1053@mail.com,user_53,782.16,ST9
U1243,2024-04-11,North,Grocery,2646.47,Hyderabad,15,Basic,Active,2024-04-11,u1243@mail.com,user_243,2896.25,ST2
U1174,2024-01-22,North,Clothing,3594.23,Mumbai,19,Basic,Inactive,2024-01-22,u1174@mail.com,user_174,,ST5
U1036,2024-03-22,South,Toys,4093.53,Pune,28,Basic,Inactive,2024-03-22,u1036@mail.com,user_36,868.07,ST9
U1179,2024-03-22,North,Furniture,4842.04,Kolkata,25,Basic,Pending,2024-03-22,u1179@mail.com,user_179,2991.93,ST3
U1121,2024-06-26,South,Clothing,700.92,Pune,29,Premium,,2024-06-26 00:00:00,u1121@mail.com,user_121,2020.13,ST2
U1276,2024-04-03,West,Clothing,4237.16,Delhi,39,Basic,Pending,2024-04-03,u1276@mail.com,user_276,1057.0,ST5
U1045,2024-04-19,North,Electronics,2579.21,Delhi,42,Basic,,2024-04-19 00:00:00,u1045@mail.com,user_45,1406.23,ST3
U1301,2024-03-12,East,Toys,1062.52,Chennai,35,Premium,Active,2024-03-12 00:00:00,u1301@mail.com,user_301,1757.76,ST10
U1077,2024-05-22,North,Electronics,3974.34,Mumbai,32,Premium,,2024-05-22T00:00:00,u1077@mail.com,user_77,2476.13,ST6
U1369,2024-05-17,East,Clothing,2777.48,Chennai,32,Basic,Inactive,2024-05-17 00:00:00,u1369@mail.com,user_369,803.6,ST1
U1213,2024-05-21,South,Clothing,1676.83,Delhi,38,Basic,Pending,2024-05-21 00:00:00,u1213@mail.com,user_213,205.38,ST4
U1268,2024-01-11,North,Grocery,4027.82,Delhi,38,Premium,Active,2024-01-11 00:00:00,,user_268,1019.55,ST8
U1312,2024-05-08,West,Electronics,2462.98,Mumbai,34,Premium,,2024-05-08,u1312@mail.com,,726.98,ST8
U1445,2024-03-12,East,Electronics,4273.09,Delhi,20,Basic,Inactive,2024-03-12T00:00:00,u1445@mail.com,user_445,1854.01,ST3
U1504,2024-04-30,South,Grocery,3615.19,Pune,41,Premium,Inactive,2024-04-30T00:00:00,u1504@mail.com,user_504,2449.61,ST6
U1496,2024-04-15,North,Grocery,3265.61,Delhi,34,Premium,,15/04/2024,u1496@mail.com,user_496,2490.33,ST8
U1034,2024-05-01,West,Furniture,2130.76,Bangalore,21,Basic,,2024-05-01,u1034@mail.com,user_34,,ST2
U1010,2024-04-05,East,Toys,4772.15,Hyderabad,44,Premium,Pending,2024-04-05,,user_10,2503.41,ST5
U1161,2024-02-23,North,Grocery,4789.4,Mumbai,44,Premium,Active,2024-02-23,u1161@mail.com,user_161,1220.06,ST4
U1286,2024-03-16,South,Clothing,4918.92,Mumbai,45,Premium,Active,2024-03-16,,user_286,524.74,ST5
U1296,2024-01-03,East,Electronics,304.69,Bangalore,27,Premium,Pending,03/01/2024,u1296@mail.com,user_296,1267.33,ST9
U1278,2024-02-18,North,Electronics,3810.03,Mumbai,35,Premium,,2024-02-18,u1278@mail.com,user_278,1521.54,ST9
U1570,2024-03-11,East,Electronics,4960.56,Chennai,32,Basic,,2024-03-11 00:00:00,u1570@mail.com,user_570,203.0,ST6
U1485,2024-01-20,South,Furniture,1089.47,Chennai,30,Basic,Pending,2024-01-20 00:00:00,u1485@mail.com,,2749.07,ST7
U1497,2024-05-04,South,Furniture,3269.92,Mumbai,20,Basic,Inactive,2024-05-04 00:00:00,u1497@mail.com,user_497,569.16,ST1
U1183,2024-05-28,East,Furniture,1933.19,Delhi,36,Premium,Pending,2024-05-28 00:00:00,u1183@mail.com,user_183,303.27,ST3
U1597,2024-04-07,East,Furniture,412.18,Delhi,30,Premium,Pending,2024-04-07,u1597@mail.com,user_597,2040.91,ST3
U1037,2024-05-04,East,Grocery,2255.38,Chennai,22,Basic,Pending,2024-05-04T00:00:00,u1037@mail.com,user_37,1179.95,ST3
U1157,2024-03-01,North,Clothing,4929.91,Bangalore,28,Basic,Pending,2024-03-01 00:00:00,u1157@mail.com,user_157,566.64,ST7
U1003,2024-04-07,West,Grocery,4252.72,Bangalore,40,Premium,,2024-04-07 00:00:00,u1003@mail.com,user_3,2496.74,ST10
U1509,2024-04-21,South,Furniture,680.71,Chennai,21,Basic,Pending,2024-04-21,u1509@mail.com,user_509,685.92,ST5
U1498,2024-05-04,West,Electronics,4311.96,Mumbai,34,Basic,Active,2024-05-04,u1498@mail.com,user_498,1220.84,ST3
U1309,2024-05-26,East,Electronics,915.07,Hyderabad,31,Basic,Active,2024-05-26T00:00:00,u1309@mail.com,user_309,1440.67,ST8
U1290,2024-06-23,North,Furniture,4588.07,Hyderabad,27,Basic,Pending,2024-06-23 00:00:00,u1290@mail.com,user_290,2418.31,ST8
U1561,2024-02-06,North,Toys,4928.01,Kolkata,32,Basic,,2024-02-06 00:00:00,,user_561,903.29,ST3
U1415,2024-03-12,South,Toys,483.35,Pune,17,Premium,,2024-03-12 00:00:00,u1415@mail.com,user_415,1858.47,ST6
U1422,2024-01-25,North,Furniture,3091.38,Chennai,23,Basic,Pending,2024-01-25T00:00:00,u1422@mail.com,user_422,1410.27,ST4
U1142,2024-02-27,East,Electronics,590.97,Delhi,30,Premium,Inactive,2024-02-27 00:00:00,u1142@mail.com,user_142,1976.03,ST8
U1224,2024-03-12,South,Clothing,269.78,Bangalore,22,Basic,,2024-03-12,u1224@mail.com,user_224,1179.9,ST7
U1184,2024-03-30,North,Grocery,2331.13,Mumbai,30,Basic,,2024-03-30 00:00:00,u1184@mail.com,user_184,935.78,ST2
U1588,2024-05-01,North,Toys,2064.64,Hyderabad,33,Premium,Inactive,01/05/2024,u1588@mail.com,user_588,694.85,ST7
U1512,2024-01-14,North,Clothing,2407.57,Delhi,34,Premium,Active,2024-01-14T00:00:00,u1512@mail.com,user_512,2030.22,ST3
U1118,2024-03-11,West,Electronics,3388.8,Delhi,31,Premium,Active,11/03/2024,u1118@mail.com,user_118,422.38,ST4
U1002,2024-02-20,South,Clothing,2301.12,Delhi,42,Premium,Inactive,2024-02-20,u1002@mail.com,user_2,1042.95,ST2
U1114,2024-01-10,North,Clothing,314.65,Mumbai,16,Basic,Pending,2024-01-10,u1114@mail.com,user_114,2272.21,ST4
U1600,2024-02-03,East,Grocery,2217.78,Chennai,30,Premium,Pending,03/02/2024,u1600@mail.com,user_600,71.96,ST3
U1166,2024-01-18,East,Electronics,1171.73,Delhi,16,Basic,,2024-01-18 00:00:00,,user_166,,ST9
U1185,2024-01-06,North,Electronics,3417.98,Mumbai,38,Premium,Inactive,06/01/2024,u1185@mail.com,user_185,2403.38,ST3
U1373,2024-03-11,West,Grocery,4405.52,Pune,41,Premium,Pending,11/03/2024,u1373@mail.com,user_373,309.0,ST7
U1275,2024-05-07,West,Electronics,2076.85,Mumbai,32,Premium,Active,2024-05-07T00:00:00,u1275@mail.com,user_275,1395.81,ST6
U1001,2024-06-12,West,Electronics,3733.6,Mumbai,19,Premium,Active,2024-06-12,,user_1,1825.96,ST9
U1567,2024-02-19,South,Electronics,1185.45,Mumbai,23,Basic,Inactive,2024-02-19 00:00:00,u1567@mail.com,user_567,702.39,ST8
U1541,2024-06-23,North,Electronics,2268.64,Kolkata,37,Premium,Active,2024-06-23T00:00:00,u1541@mail.com,user_541,231.33,ST1
U1501,2024-03-22,South,Furniture,3445.42,Hyderabad,43,Premium,Pending,2024-03-22,u1501@mail.com,user_501,,ST10
U1384,2024-05-10,East,Furniture,2796.69,Mumbai,20,Basic,Inactive,10/05/2024,u1384@mail.com,user_384,1287.77,ST5
U1406,2024-03-03,East,Furniture,1980.7,Delhi,41,Basic,,2024-03-03T00:00:00,u1406@mail.com,user_406,279.79,ST10
U1562,2024-01-01,West,Furniture,1439.18,Mumbai,36,Basic,Pending,01/01/2024,u1562@mail.com,user_562,,ST9
U1021,2024-01-03,South,Toys,4992.43,Ahmedabad,17,Premium,Pending,03/01/2024,u1021@mail.com,user_21,1140.1,ST3
U1177,2024-04-21,North,Furniture,1568.79,Kolkata,26,Basic,Inactive,2024-04-21,u1177@mail.com,user_177,948.74,ST7
U1336,2024-06-18,North,Electronics,1131.8,Delhi,18,Premium,,2024-06-18 00:00:00,,user_336,295.59,ST5
U1380,2024-05-14,West,Toys,635.65,Delhi,43,Premium,Inactive,2024-05-14,u1380@mail.com,,2307.22,ST1
U1546,2024-03-07,North,Electronics,333.89,Chennai,18,Basic,Pending,2024-03-07 00:00:00,u1546@mail.com,user_546,2967.55,ST10
U1172,2024-03-25,South,Clothing,3973.44,Chennai,17,Basic,Active,2024-03-25 00:00:00,u1172@mail.com,user_172,2318.57,ST10
U1520,2024-02-03,East,Electronics,4027.63,Delhi,40,Premium,Active,2024-02-03,,user_520,2324.09,ST7
U1508,2024-02-20,North,Clothing,343.94,Bangalore,34,Basic,Inactive,2024-02-20 00:00:00,u1508@mail.com,user_508,91.64,ST9
U1153,2024-04-05,South,Furniture,4361.14,Pune,27,Premium,Inactive,2024-04-05T00:00:00,u1153@mail.com,user_153,425.67,ST4
U1414,2024-05-08,North,Furniture,4640.17,Bangalore,16,Premium,,2024-05-08T00:00:00,u1414@mail.com,user_414,469.16,ST9
U1582,2024-04-12,East,Electronics,1877.8,Mumbai,15,Premium,Inactive,2024-04-12T00:00:00,u1582@mail.com,user_582,1111.73,ST1
U1317,2024-05-10,South,Grocery,4024.18,Bangalore,36,Premium,Inactive,2024-05-10,u1317@mail.com,,478.72,ST10
U1259,2024-02-23,East,Toys,3845.97,Bangalore,39,Premium,Inactive,2024-02-23,u1259@mail.com,user_259,1180.78,ST1
U1475,2024-01-21,South,Electronics,480.9,Kolkata,39,Basic,Active,21/01/2024,u1475@mail.com,user_475,224.83,ST2
U1338,2024-06-18,North,Grocery,4334.78,Bangalore,42,Basic,,18/06/2024,u1338@mail.com,user_338,1812.87,ST10
U1539,2024-02-09,North,Grocery,4113.89,Mumbai,21,Basic,,2024-02-09 00:00:00,u1539@mail.com,user_539,1539.82,ST2
U1505,2024-04-26,West,Electronics,3242.73,Mumbai,29,Premium,Active,2024-04-26,u1505@mail.com,user_505,376.94,ST4
U1399,2024-06-24,West,Grocery,2387.69,Mumbai,31,Basic,Active,2024-06-24T00:00:00,u1399@mail.com,user_399,895.37,ST9
U1424,2024-03-30,East,Grocery,1334.29,Mumbai,34,Premium,Active,30/03/2024,u1424@mail.com,user_424,403.93,ST10
U1024,2024-01-12,West,Grocery,3878.48,Chennai,23,Premium,,2024-01-12,u1024@mail.com,user_24,2088.51,ST3
U1481,2024-05-01,North,Clothing,162.65,Chennai,36,Premium,,2024-05-01,u1481@mail.com,user_481,1214.69,ST10
